col0,col1,col2,col3,col4,col5
GJ 1057,rotating variable star,-0.08,infrared source,28.187,8.6092
LHS 2090,rotating variable star,-0.06,infrared source,8.604,6.3792
Barnard's Star,BY Draconis variable,-0.41,Population II star,-110.579,1.8266
GJ 3512,rotating variable star,0.11,high proper-motion star,6.203,9.489
LHS 2090,rotating variable star,-0.06,high proper-motion star,8.604,6.3792
Barnard's Star,BY Draconis variable,-0.41,high proper-motion star,-110.579,1.8266
GJ 1057,rotating variable star,-0.08,variable star,28.187,8.6092
GJ 3512,rotating variable star,0.11,red dwarf,6.203,9.489
KOI-314,rotating variable star,-0.33,red dwarf,-36.33,66.9918
GJ 1057,rotating variable star,-0.08,red dwarf,28.187,8.6092
