col0,col1,col2,col3,col4,col5
Aichach,26929,779.22,Upper Bavaria,1862-01-01,13986
Amberg,25321,76222.19,Upper Palatinate,1862-01-01,13601
Aichach,39411,51743.21,Upper Bavaria,1862-01-01,16257
Amberg,5089,733.51,Upper Palatinate,1862-01-01,13110
Vohenstrauss,23549,440.29,Upper Palatinate,1862-01-01,12136
Bad Tölz,36381,74653.72,Upper Bavaria,1862-01-01,20311
Bad Aibling county,45035,33379.93,Upper Bavaria,1900-10-01,10948
Mallersdorf district,25115,40532.93,Lower Bavaria,1862-01-01,10355
Bad Aibling county,21952,33379.93,Upper Bavaria,1900-10-01,10948
Mallersdorf district,20240,371.51,Lower Bavaria,1862-01-01,10355
Bogen district,32227,51387.16,Lower Bavaria,1862-02-24,16311
