col0,col1,col2,col3
Bonnyville No. 87,Alberta,Improvement District No. 349,1914-01-01
Parkland County,Alberta,Yellowhead County,1969-01-01
Lac Ste. Anne County,Alberta,Yellowhead County,1944-01-01
Sturgeon County,Alberta,Westlock County,1955-01-01
Parkland County,Alberta,Enoch Cree Nation 135,1969-01-01
Cypress County,Alberta,Special Area No. 4,1985-01-01
"Acadia No. 34, Alberta",Alberta,Special Area No. 3,1913-01-01
Lamont County,Alberta,Smoky Lake County,1944-01-01
Clear Hills County,Alberta,County of Northern Lights,1995-01-01
Northern Sunrise County,Alberta,County of Northern Lights,1994-01-01
