col0,col1,col2,col3,col4,col5
"Volta Redonda mayoral election, 2016 - second round",8269,2016-10-30,223240,49026,mayor
"Volta Redonda mayoral election, 2016 - first round",14708,2016-10-02,223240,42423,mayor
"State elections in Acre in 2014 for Governor, second round",8480,2014-10-26,506522,112365,State Vice Governor of Brazil
"State elections in Acre in 2014 for Governor, first round",24029,2014-10-05,506520,87748,State Vice Governor of Brazil
"State elections in Acre in 2014 for Governor, second round",8480,2014-10-26,506522,112365,state governor of Brazil
"State elections in Acre in 2014 for Governor, first round",24029,2014-10-05,506520,87748,state governor of Brazil
"Belford Roxo mayoral election, 2016 - second round",29557,2016-10-30,328777,83437,deputy mayor
"Serra mayoral election, 2016 - second round",12265,2016-10-30,308139,69248,deputy mayor
"Petrópolis mayoral election, 2016 - second round",21401,2016-10-30,244648,66275,deputy mayor
"Belford Roxo mayoral election, 2016 - second round",29557,2016-10-30,328777,83437,mayor
"Serra mayoral election, 2016 - second round",12265,2016-10-30,308139,69248,mayor
