col0,col1,col2,col3
P.Y.T.,Thriller,funk,Human Nature
You da One,Talk That Talk,reggae,We Found Love
American Idiot,Boulevard of Broken Dreams,punk rock,I Fought the Law
Just the Way You Are,Grenade,pop music,Billionaire
Not Gonna Get Us,"Ne Ver', Ne Boysia",rock music,All the Things She Said
My Plague,Duality,nu metal,Left Behind
Get Outta My Way,Better Than Today,House music,All the Lovers
One Way or Another,Dreaming,new wave,Sunday Girl
Right Now,What Now,electronic music,Play Hard
Dance with Me,I Remember,tango,It's Not Over
Yesterday,Hands Tied,contemporary R&B,The Time of Our Lives
Give In to Me,Whatzupwitu,hard rock,Heal the World
