col0,col1,col2,col3,col4,col5
arrondissement of Marseille,canton of Marseille-Les Trois Lucs,France,1073395,Marseille,672
arrondissement of Autun,Autun,France,130029,Autun,1900
arrondissement of Belfort,Belfort,France,142622,Belfort,609
arrondissement of Vendôme,Vendôme,France,69402,Vendôme,1719
arrondissement of Verdun,Verdun,France,84653,Verdun,2829
arrondissement of Vichy,Vichy,France,124337,Vichy,2016
arrondissement of Carpentras,Canton of Malaucène,France,215862,Carpentras,1266
arrondissement of Cambrai,canton of Le Cateau-Cambrésis,France,161655,Cambrai,890.66
arrondissement of Cahors,canton of Cahors-Sud,France,72618,Cahors,2179
arrondissement of Évry,canton of Évry-Nord,France,538418,Évry-Courcouronnes,469
arrondissement of Vire,canton of Vassy,France,72111,Vire,956
arrondissement of Château-Chinon,canton of Montsauche-les-Settons,France,28008,Château-Chinon (Ville),1929
