col0,col1,col2,col3,col4,col5
Ahlden,Germany,21,1506,25.83,Ahlden
Siedenburg,Germany,39,1294,14.22,Siedenburg
Harsefeld,Germany,38,13256,51.88,Harsefeld
Liebenau,Germany,26,3797,23.08,Liebenau
Diepenau,Germany,44,3861,70.05,Uchte
Uchte,Germany,37,4956,90.69,Uchte
Bardowick,Germany,8,6993,23.25,Bardowick
Eime,Germany,89,2588,21.93,Leinebergland
Marienhafe,Germany,0,2360,4.06,Brookmerland
Hagenburg,Germany,40,4556,16.23,Sachsenhagen
Lauenau,Germany,87,4200,16.23,Rodenberg
Drakenburg,Germany,24,1756,11.72,Heemsen
Ebstorf,Germany,70,5277,27.26,Altes Amt Ebstorf
