col0,col1,col2,col3,col4,col5
Gemini 2,Gemini spacecraft,1965-01-19,National Aeronautics and Space Administration,test flight,1096
AS-202,Apollo Command/Service Module,1966-08-25,National Aeronautics and Space Administration,sub-orbital spaceflight,5582
Kosmos 672,Soyuz 7K-TM,1974-08-18,Soviet space program,unmanned spaceflight,8543
Kosmos 613,Soyuz 7K-T,1974-01-29,Soviet space program,unmanned spaceflight,86400
Kosmos 573,Soyuz 7K-T,1973-06-17,Soviet space program,unmanned spaceflight,2880
Kosmos 1074,Soyuz-T,1979-04-01,Soviet space program,unmanned spaceflight,84960
Kosmos 1001,Soyuz-T,1978-04-15,Soviet space program,unmanned spaceflight,14400
Kosmos 772,Soyuz,1975-10-03,Soviet space program,unmanned spaceflight,5640
Kosmos 670,Soyuz,1974-08-08,Soviet space program,unmanned spaceflight,4260
Soyuz TM-1,Soyuz-TM,1986-05-30,Roscosmos State Corporation,unmanned spaceflight,12960
Soyuz T-1,Soyuz-T,1980-03-26,Soviet space program,unmanned spaceflight,144000
Kosmos 638,Soyuz 7K-TM,1974-04-13,Soviet space program,unmanned spaceflight,14228
Gemini 2,Gemini spacecraft,1965-01-19,National Aeronautics and Space Administration,unmanned spaceflight,1096
Soyuz 2,Soyuz 7K-OK,1968-10-28,Soviet space program,unmanned spaceflight,4225
Kosmos 212,Soyuz 7K-OK,1968-04-20,Soviet space program,unmanned spaceflight,5890
