col0,col1,col2,col3
Saul,musical work,English,Charles Jennens
Die Schuldigkeit des ersten Gebots,musical composition,German,Ignaz Anton Weiser
Easter Oratorio,musical composition,German,Christian Friedrich Henrici
Christmas Oratorio,musical composition,German,Christian Friedrich Henrici
Ève,oratorio,French,Louis Gallet
La Terre Promise,oratorio,French,Jules Massenet
Die Israeliten in der Wüste,oratorio,German,Daniel Schiebeler
Isacco figura del redentore,oratorio,Italian,Pietro Metastasio
Oedipus rex,oratorio,Latin,Jean Cocteau
Betulia liberata,oratorio,Italian,Pietro Metastasio
Saul,oratorio,English,Charles Jennens
Jeanne d'Arc au bûcher,oratorio,French,Paul Claudel
