col0,col1,col2,col3
Arles bust,Julius Caesar,France,marble
Bust of Camilla Barbadori,woman,Denmark,marble
Bust of Francesco Barberini,Francesco Barberini,United States of America,marble
Pomník Viktorina Kornela ze Všehrd,Viktorin Kornel ze Všehrd,Czech Republic,bronze
Bust of Karel starší ze Žerotína,Karel ze Žerotína,Czech Republic,bronze
Ernest Denis bust,Ernest Denis,Czech Republic,bronze
Bust of Jiří Mahen,Jiří Mahen,Czech Republic,bronze
Vítězslav Hálek Memorial,Vítězslav Hálek,Czech Republic,bronze
Bust of Viktor Kaplan,Viktor Kaplan,Czech Republic,bronze
"Bust of Mikhail Lermontov, Saint Petersburg",Mikhail Lermontov,Russia,bronze
Memorial to John Henry Carless VC,John Henry Carless,United Kingdom,bronze
Capitoline Brutus,man,Italy,bronze
Pomník Viktorina Kornela ze Všehrd,Viktorin Kornel ze Všehrd,Czech Republic,sandstone
