col0,col1,col2,col3,col4,col5,col6
Rosetta,English,2006-01-31,Star Trek: Enterprise,Travis Mayweather,science fiction novel,Enterprise
Spock Must Die!,English,1970-01-01,Star Trek: The Original Series,James T. Kirk,science fiction novel,Star Trek
Balance of Power,English,1992-01-01,Star Trek: The Next Generation,Jean-Luc Picard,science fiction novel,Star Trek: The Next Generation
Betrayal,English,1994-05-01,Star Trek: Deep Space Nine,Nog,science fiction novel,Star Trek: Deep Space Nine
Proud Helios,English,1995-02-01,Star Trek: Deep Space Nine,Jake Sisko,science fiction novel,Star Trek: Deep Space Nine
Betrayal,English,1994-05-01,Star Trek: Deep Space Nine,Jake Sisko,science fiction novel,Star Trek: Deep Space Nine
Proud Helios,English,1995-02-01,Star Trek: Deep Space Nine,Quark,science fiction novel,Star Trek: Deep Space Nine
Betrayal,English,1994-05-01,Star Trek: Deep Space Nine,Quark,science fiction novel,Star Trek: Deep Space Nine
Proud Helios,English,1995-02-01,Star Trek: Deep Space Nine,Odo,science fiction novel,Star Trek: Deep Space Nine
Betrayal,English,1994-05-01,Star Trek: Deep Space Nine,Odo,science fiction novel,Star Trek: Deep Space Nine
Proud Helios,English,1995-02-01,Star Trek: Deep Space Nine,Miles O'Brien,science fiction novel,Star Trek: Deep Space Nine
Betrayal,English,1994-05-01,Star Trek: Deep Space Nine,Miles O'Brien,science fiction novel,Star Trek: Deep Space Nine
Proud Helios,English,1995-02-01,Star Trek: Deep Space Nine,Kira Nerys,science fiction novel,Star Trek: Deep Space Nine
Betrayal,English,1994-05-01,Star Trek: Deep Space Nine,Kira Nerys,science fiction novel,Star Trek: Deep Space Nine
