col0,col1,col2,col3
Fanhunter,Planeta DeAgostini,Cels Piñol,1989-01-01
El cachorro,Editorial Bruguera,Juan García Iranzo,1951-06-01
Mirlowe and Violet,Ediciones B,Raf,1986-04-16
"Hug, el troglodita",Editorial Bruguera,Jordi Gosset Rubio,1966-01-01
Pafman,Ediciones B,Joaquín Cera,1987-01-01
Sir Tim O'Theo,Editorial Bruguera,Andreu Martín,1970-01-01
"Chicha, Tato y Clodoveo",Ediciones B,Francisco Ibáñez Talaveras,1986-01-01
Capitán Trueno,Ediciones B,Ambrós,1956-01-01
The Maxx,Image Comics,Sam Kieth,1993-01-01
Capitán Trueno,Ediciones B,Víctor Mora,1956-01-01
Zipi y Zape,Ediciones B,Joaquín Cera,1948-01-01
Ally Sloper,Gilbert Dalziel,Marie Duval,1867-08-14
Zipi y Zape,Ediciones B,José Escobar Saliente,1948-01-01
Ally Sloper,Gilbert Dalziel,Charles Henry Ross,1867-08-14
