col0,col1,col2,col3,col4,col5,col6,col7
1988 Federation Cup,Fed Cup,International Tennis Federation,1988-12-04,1988-12-11,tennis tournament edition,women's sports,tennis
1987 Federation Cup,Fed Cup,International Tennis Federation,1987-07-26,1987-08-02,tennis tournament edition,women's sports,tennis
1986 Federation Cup,Fed Cup,International Tennis Federation,1986-07-20,1986-07-27,tennis tournament edition,women's sports,tennis
1984 Federation Cup,Fed Cup,International Tennis Federation,1984-07-15,1984-07-22,tennis tournament edition,women's sports,tennis
1982 Federation Cup,Fed Cup,International Tennis Federation,1982-07-19,1982-07-25,tennis tournament edition,women's sports,tennis
1981 Federation Cup,Fed Cup,International Tennis Federation,1981-11-09,1981-11-15,tennis tournament edition,women's sports,tennis
1979 Federation Cup,Fed Cup,International Tennis Federation,1979-04-30,1979-05-06,tennis tournament edition,women's sports,tennis
1978 Federation Cup,Fed Cup,International Tennis Federation,1978-11-27,1978-12-03,tennis tournament edition,women's sports,tennis
1977 Federation Cup,Fed Cup,International Tennis Federation,1977-06-13,1977-06-18,tennis tournament edition,women's sports,tennis
1976 Federation Cup,Fed Cup,International Tennis Federation,1976-08-22,1976-08-29,tennis tournament edition,women's sports,tennis
1975 Federation Cup,Fed Cup,International Tennis Federation,1975-05-05,1975-05-11,tennis tournament edition,women's sports,tennis
1974 Federation Cup,Fed Cup,International Tennis Federation,1974-05-13,1974-05-19,tennis tournament edition,women's sports,tennis
1972 Federation Cup,Fed Cup,International Tennis Federation,1972-03-20,1972-03-25,tennis tournament edition,women's sports,tennis
