col0,col1,col2,col3,col4
Holzbrücke Bad Säckingen,border checkpoint,Switzerland,Stein,206.5
Caesar's Rhine bridges,Pile bridge,Germany,Neuwied,400
Neubrügg,road bridge,Switzerland,Bern,92.2
Covered Bridge,road bridge,United States of America,"Cedarburg (town), Wisconsin",120
Trajan's Bridge,road bridge,Romania,Drobeta-Turnu Severin,1.0975
Holzbrücke Wettingen-Neuenhof,road bridge,Switzerland,Aargau,38
Holzbrücke Bad Säckingen,road bridge,Switzerland,Stein,206.5
Hartland Bridge,road bridge,Canada,"Hartland, New Brunswick",391
Félix-Gabriel-Marchand Bridge,road bridge,Canada,Mansfield-et-Pontefract,148.66
Vebjørn Sand Da Vinci Project,wooden bridge,Norway,Ås,108
