col0,col1,col2,col3,col4
Hakkōda Spa,64,Aomori Prefecture,Japan,sulphur spring
Shuzenji Onsen,65,Izu,Japan,tanjun onsen
Kinosaki Onsen,83,Hyōgo Prefecture,Japan,onsen
Hakkōda Spa,64,Aomori Prefecture,Japan,onsen
Shuzenji Onsen,65,Izu,Japan,onsen
Utoro Onsen,61,Hokkaidō Prefecture,Japan,onsen
Ōfuka Onsen,94,Akita Prefecture,Japan,onsen
Yumura Onsen,98,Hyōgo Prefecture,Japan,onsen
Wakura Onsen,89.1,Ishikawa Prefecture,Japan,onsen
Tamagawa Hot Spring,98,Akita Prefecture,Japan,onsen
Zaō Onsen,66,Yamagata Prefecture,Japan,onsen
Ibusuki Onsen,82,Kyushu,Japan,onsen
Asamushi Onsen,78,Aomori Prefecture,Japan,onsen
