col0,col1,col2,col3,col4
Bonn Hauptbahnhof,Germany,architectural heritage monument in North Rhine-Westphalia,1885-04-22,Bonn-Bad Godesberg
Fulda station,Germany,Kulturdenkmal,1866-01-01,Frankfurt South station
Cologne Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1859-01-01,Düsseldorf Central Station
Zürich Hauptbahnhof,Switzerland,class A Swiss cultural property of national significance,1847-01-01,Zürich Oerlikon railway station
Fulda station,Germany,Kulturdenkmal,1866-01-01,Frankfurt (Main) Hauptbahnhof
Cologne Central Station,Germany,architectural heritage monument in North Rhine-Westphalia,1859-01-01,Köln Messe/Deutz station
Pullach station,Germany,architectural heritage monument in Bavaria,1891-01-01,Höllriegelskreuth station
Salzburg Hauptbahnhof,Austria,Denkmalgeschütztes Objekt,1860-01-01,Salzburg Mülln/Altstadt station
Berlin-Frohnau station,Germany,architectural heritage monument,1910-05-01,Hohen Neuendorf station
Berlin Alexanderplatz station,Germany,Kulturdenkmal,1882-02-07,Berlin Jannowitzbrücke station
Pullach station,Germany,architectural heritage monument in Bavaria,1891-01-01,Grosshesselohe Isartal station
Feldafing station,Germany,architectural heritage monument in Bavaria,1865-07-01,Tutzing station
Leipzig Hauptbahnhof,Germany,Kulturdenkmal,1915-12-04,Lutherstadt Wittenberg railway station
Augsburg Central Station,Germany,architectural heritage monument in Bavaria,1846-07-01,Augsburg Haunstetter Straße station
Karlsruhe Central Station,Germany,Kulturdenkmal,1913-01-01,Mannheim Central Station
