col0,col1,col2,col3,col4,col5,col6,col7
actinium-223,223.019136872,89,1712448.889,radium-223,134,-1,actinium
actinium-222,222.017843887,89,1705582.044,radium-222,133,-1,actinium
actinium-220,220.01475445,89,1692317.22,radium-220,131,-1,actinium
actinium-219,219.012420348,89,1686420.231,radium-219,130,-1,actinium
actinium-217,217.009343777,89,1673143.346,radium-217,128,-1,actinium
actinium-216,216.008743367,89,1665631.296,radium-216,127,-1,actinium
actinium-215,215.006474132,89,1659673.795,radium-215,126,-1,actinium
actinium-214,214.006917762,89,1651189.118,radium-214,125,1,actinium
actinium-209,209.00949422,89,1608432.65,radium-209,120,-1,actinium
actinium-208,208.011544073,89,1598451.92,radium-208,119,1,actinium
actinium-228,228.031019767,89,1741736.688,francium-224,139,1,actinium
actinium-227,227.027750666,89,1736710.489,francium-223,138,-1,actinium
actinium-225,225.023228647,89,1724780.25,francium-221,136,-1,actinium
actinium-224,224.021722239,89,1718112.032,francium-220,135,-1,actinium
