col0,col1,col2,col3,col4,col5
Alcmaeon,Acarnan,Amphiaraus,Eriphyle,king in Greek mythology,Arsinoë
Antiphates,Oecles,Melampus,Iphianassa,king in Greek mythology,Zeuxippe
Xuthus,Aeclus,Hellen,Orseis,king in Greek mythology,Creusa
Alcinous,Nausicaa,Nausithous,Corcyra,king in Greek mythology,Arete
Ochimus,Cydippe,Helios,Rhodos,king in Greek mythology,Hegetoria
Actor,Cteatus,Myrmidon,Hyrmine,king in Greek mythology,Molione
Anius,Elais,Apollo,Creusa,king in Greek mythology,Dorippa
Adrastus,Deipyle,Talaus,Eurynome,king in Greek mythology,Amphithea
Antiphates,Oecles,Melampus,Iphianassa,mythological Greek character,Zeuxippe
Ochimus,Cydippe,Helios,Rhodos,mythological Greek character,Hegetoria
Actor,Cteatus,Myrmidon,Hyrmine,mythological Greek character,Molione
Anius,Elais,Apollo,Creusa,mythological Greek character,Dorippa
Adrastus,Deipyle,Talaus,Eurynome,mythological Greek character,Amphithea
Alcinous,Nausicaa,Nausithous,Corcyra,human who may be fictional,Arete
Actor,Cteatus,Myrmidon,Hyrmine,human who may be fictional,Molione
