col0,col1,col2,col3,col4
1981 Thai Badminton Championships,Thailand,badminton,1982 Thai Badminton Championships,1981-01-01
1980 Thai Badminton Championships,Thailand,badminton,1981 Thai Badminton Championships,1980-01-01
1979 Thai Badminton Championships,Thailand,badminton,1980 Thai Badminton Championships,1979-01-01
1978 Thai Badminton Championships,Thailand,badminton,1979 Thai Badminton Championships,1978-01-01
1977 Thai Badminton Championships,Thailand,badminton,1978 Thai Badminton Championships,1977-01-01
1976 Thai Badminton Championships,Thailand,badminton,1977 Thai Badminton Championships,1976-01-01
1975 Thai Badminton Championships,Thailand,badminton,1976 Thai Badminton Championships,1975-01-01
1974 Thai Badminton Championships,Thailand,badminton,1975 Thai Badminton Championships,1974-01-01
1973 Thai Badminton Championships,Thailand,badminton,1974 Thai Badminton Championships,1973-01-01
1972 Thai Badminton Championships,Thailand,badminton,1973 Thai Badminton Championships,1972-01-01
1971 Thai Badminton Championships,Thailand,badminton,1972 Thai Badminton Championships,1971-01-01
1970 Thai Badminton Championships,Thailand,badminton,1971 Thai Badminton Championships,1970-01-01
2015 Thai Badminton Championships,Thailand,badminton,2016 Thai Badminton Championships,2015-01-01
