col0,col1,col2,col3
Příbram District,Příbram,Rokycany District,114778
Tachov District,Tachov,Cheb District,53587
Příbram District,Příbram,Písek District,114778
Strakonice District,Strakonice,Písek District,70738
Chrudim District,Chrudim,Žďár nad Sázavou District,104344
Svitavy District,Svitavy,Žďár nad Sázavou District,104401
Prostějov District,Prostějov,Vyškov District,108587
Jičín District,Jičín,Trutnov District,79782
Náchod District,Náchod,Trutnov District,110240
Přerov District,Přerov,Nový Jičín District,129925
Opava District,Opava,Nový Jičín District,176254
Příbram District,Příbram,Beroun District,114778
Kladno District,Kladno,Beroun District,165271
Strakonice District,Strakonice,Prachatice District,70738
Klatovy District,Klatovy,Prachatice District,86336
