col0,col1,col2,col3,col4,col5
Turkey,112,Grand National Assembly of Turkey,Mechanical and Chemical Industry Corporation,Mediterranean country,Ottoman Empire
Egypt,122,Parliament of Egypt,Graeco-Roman Museum,sovereign state,Kingdom of Egypt
Turkey,155,Grand National Assembly of Turkey,Olba Aqueduct,sovereign state,Ottoman Empire
Egypt,122,Parliament of Egypt,Graeco-Roman Museum,country,Kingdom of Egypt
Hungary,112,National Assembly of Hungary,Hidegkuti Nándor Stadium,sovereign state,People's Republic of Hungary
Japan,119,National Diet,"Embassy of Japan, Bonn",island nation,Empire of Japan
United States of America,911,United States Congress,White House,country,Confederate States of America
Japan,119,National Diet,"Embassy of Japan, Bonn",country,Empire of Japan
Turkey,155,Grand National Assembly of Turkey,Topkapı Palace,transcontinental country,Ottoman Empire
Austria,122,Austrian Parliament,Hohenwerfen Castle,sovereign state,Austria-Hungary
Turkey,112,Grand National Assembly of Turkey,Mechanical and Chemical Industry Corporation,country,Ottoman Empire
Austria,122,Austrian Parliament,Wiener Zeitung,country,Austria-Hungary
Poland,986,Parliament of Poland,PZL Mielec,sovereign state,Congress Poland
Egypt,180,Parliament of Egypt,Graeco-Roman Museum,Mediterranean country,Kingdom of Egypt
