col0,col1,col2,col3
MOLM-17,B422,Homo sapiens,JAK2 V617F tyrosine kinase mutation in cell lines derived from myeloproliferative disorders.
SK-BR-3,AU565,Homo sapiens,Molecular cytogenetic analysis of breast cancer cell lines.
BB65-RCC,BB65-EBV,Homo sapiens,Analysis of renal cancer cell lines from two major resources enables genomics-guided cell line selection.
EHSPEL,BAM,house mouse,"Establishment and characterization of a parietal endoderm-like cell line derived from Engelbreth-Holm-Swarm tumor (EHSPEL), a possible resource for an engineered basement membrane matrix."
SK-BR-3,AU565,Homo sapiens,Characterization of cell lines derived from breast cancers and normal mammary tissues for the study of the intrinsic molecular subtypes.
BB65-RCC,BB65-EBV,Homo sapiens,A landscape of pharmacogenomic interactions in cancer.
SK-BR-3,AU565,Homo sapiens,Relationship between karyotype of tissue culture lines and tumorigenicity in nude mice.
LUDLU-1,AGLCL,Homo sapiens,"The transcriptional consequences of somatic amplifications, deletions, and rearrangements in a human lung squamous cell carcinoma"
SK-BR-3,AU565,Homo sapiens,Cell surface antigens of human ovarian and endometrial carcinoma defined by mouse monoclonal antibodies.
BB65-RCC,BB65-EBV,Homo sapiens,High-resolution analysis of DNA copy number using oligonucleotide microarrays.
BB132-MEL,BB132-EBV,Homo sapiens,High-resolution analysis of DNA copy number using oligonucleotide microarrays.
VG-1,B301,Homo sapiens,Tumor suppressor genes FHIT and WWOX are deleted in primary effusion lymphoma (PEL) cell lines.
SK-BR-3,AU565,Homo sapiens,"Essential gene profiles in breast, pancreatic, and ovarian cancer cells."
