col0,col1,col2,col3
Navajo,New Mexico,natural language,United States of America
Sakha,Sakha Republic,vulnerable language,Russia
Tabasaran,Republic of Dagestan,vulnerable language,Russia
Sicilian,Sicily,vulnerable language,Italy
Ossetian,Republic of North Ossetia-Alania,vulnerable language,Turkey
Pirahã,Amazonas,vulnerable language,Brazil
Chuvash,Krasnoyarsk Krai,vulnerable language,Ukraine
Sakha,Sakha Republic,modern language,Russia
Tabasaran,Republic of Dagestan,modern language,Russia
Sicilian,Sicily,modern language,Italy
Ossetian,Republic of North Ossetia-Alania,modern language,Turkey
Pirahã,Amazonas,modern language,Brazil
Chuvash,Krasnoyarsk Krai,modern language,Ukraine
