col0,col1,col2,col3
In Search of Lost Time,1913-01-01,novel,written work
Laments,1580-01-01,planh,literary work
Catiline Orations,-0062-01-01T00:00:00Z,speech,literary work
"Concerti grossi, Op. 6",1739-01-01,Concerto grosso,series of creative works
Bend Over Boyfriend,1998-01-01,pornographic film,series of creative works
Les Aventures des Schtroumpfs,1965-01-01,children's film,series of creative works
Laments,1580-01-01,planh,series of creative works
"Concerti grossi, op. 6",1714-01-01,Concerto grosso,series of creative works
On the Comet,1970-01-01,science fiction film,series of creative works
Analord,2005-01-01,electronica,series of creative works
Catiline Orations,-0062-01-01T00:00:00Z,speech,series of creative works
