col0,col1,col2,col3,col4,col5
Haram Township,506,township of North Dakota,Bottineau County,United States of America,43.59
Greenville Township,453,township of North Dakota,LaMoure County,United States of America,36.02
Edna Township,1430,township of North Dakota,Barnes County,United States of America,35.83
Clearfield Township,444,township of North Dakota,Griggs County,United States of America,36
Cecil Township,468,township of North Dakota,Bottineau County,United States of America,35.35
Bucyrus Township,857,township of North Dakota,Adams County,United States of America,92.1
Brandenburg Township,978,township of North Dakota,Richland County,United States of America,35.28
Brampton Township,398,township of North Dakota,Sargent County,United States of America,36.3
Bentinck Township,1509,township of North Dakota,Bottineau County,United States of America,36
Amity Township,468,township of North Dakota,Bottineau County,United States of America,36.14
Akra Township,302,township of North Dakota,Pembina County,United States of America,35.9
Agnes Township,343,township of North Dakota,Grand Forks County,United States of America,36.1
