col0,col1,col2,col3
Dongsheng Manchu and Mongol Ethnic Township,Kangping County,Kaoshantun,People's Republic of China
Sanbao Yi Ethnic Township,Qinglong County,Gantang,People's Republic of China
Yongxing,Yongren County,Yuzha,People's Republic of China
Liangshuihe Mongol Ethnic Township,Beipiao,Liangshuihe,People's Republic of China
Mianhuaping Yao Township,Ningyuan County,Shazitian,People's Republic of China
Gesala,Yanbian County,Maopingzi,People's Republic of China
Yao'an Yao Ethnic Township,Lianzhou,Tianxin,People's Republic of China
Mayingzi Manchu Ethnic Township,Luanping County,Mayingzi,People's Republic of China
Xidi,Shuangluan District,Fengyingzi,People's Republic of China
Litianmu Hui Ethnic Township,Cang County,Cuizhuang,People's Republic of China
Duermenqin,Fularji District,Hanbodai,People's Republic of China
