col0,col1,col2,col3,col4
Elginhaugh Bridge,level terrain fort,scheduled monument,Midlothian,United Kingdom
Cakemuir Burn,level terrain fort,scheduled monument,Midlothian,United Kingdom
Ravensby House,level terrain fort,scheduled monument,Angus,United Kingdom
Craigmill,level terrain fort,scheduled monument,Angus,United Kingdom
"Islay, Lagavulin, An Dunan",level terrain fort,scheduled monument,Argyll and Bute,United Kingdom
Dornock Mains,level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
Hayknowes,level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
The Belt,level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
"Moat Hill, Margley",level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
Barsolus,level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
East Galdenoch,level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
Mid Dinduff,level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
Kildrochet House,level terrain fort,scheduled monument,Dumfries and Galloway,United Kingdom
