col0,col1,col2,col3,col4
1989 German Junior International Badminton Championships,1990 German Junior International Badminton Championships,1989-01-01,1988 German Junior International Badminton Championships,Germany
1988 German Junior International Badminton Championships,1989 German Junior International Badminton Championships,1988-01-01,1987 German Junior International Badminton Championships,Germany
1987 German Junior International Badminton Championships,1988 German Junior International Badminton Championships,1987-01-01,1986 German Junior International Badminton Championships,Germany
2015 German International Junior Badminton Championships,2016 German International Junior Badminton Championships,2015-01-01,2014 German International Junior Badminton Championships,Germany
2014 German International Junior Badminton Championships,2015 German International Junior Badminton Championships,2014-01-01,2013 German International Junior Badminton Championships,Germany
2013 German International Junior Badminton Championships,2014 German International Junior Badminton Championships,2013-01-01,2012 German International Junior Badminton Championships,Germany
2012 German International Junior Badminton Championships,2013 German International Junior Badminton Championships,2012-01-01,2011 German International Junior Badminton Championships,Germany
2011 German International Junior Badminton Championships,2012 German International Junior Badminton Championships,2011-01-01,2010 German International Junior Badminton Championships,Germany
2010 German International Junior Badminton Championships,2011 German International Junior Badminton Championships,2010-01-01,2009 German International Junior Badminton Championships,Germany
2007 German International Junior Badminton Championships,2008 German International Junior Badminton Championships,2007-01-01,2006 German International Junior Badminton Championships,Germany
1985 German Junior International Badminton Championships,1986 German Junior International Badminton Championships,1985-01-01,1984 German International Junior Badminton Championships,Germany
2008 German International Junior Badminton Championships,2009 German International Junior Badminton Championships,2008-01-01,2007 German International Junior Badminton Championships,Germany
1986 German Junior International Badminton Championships,1987 German Junior International Badminton Championships,1986-01-01,1985 German Junior International Badminton Championships,Germany
2009 German International Junior Badminton Championships,2010 German International Junior Badminton Championships,2009-01-01,2008 German International Junior Badminton Championships,Germany
