col0,col1,col2,col3,col4,col5,col6,col7
2016 Gent–Wevelgem,1.UWT,2016 UCI World Tour,Deinze,FDJ 2016,Belgium,road bicycle racing,82
2015 Gent–Wevelgem,1.UWT,2015 UCI World Tour,Deinze,Movistar 2015,France,road bicycle racing,39
2016 Gent–Wevelgem,Gent–Wevelgem,2016 UCI World Tour,Deinze,FDJ 2016,Belgium,road bicycle racing,82
2018 Gent–Wevelgem,Gent–Wevelgem,2018 UCI World Tour,Deinze,Groupama-FDJ 2018,Belgium,road bicycle racing,149
2015 Gent–Wevelgem,Gent–Wevelgem,2015 UCI World Tour,Deinze,Lotto-Soudal 2015,Belgium,road bicycle racing,39
2012 Gent–Wevelgem,Gent–Wevelgem,2012 UCI World Tour,Deinze,2012 Movistar Team season,Belgium,road bicycle racing,158
2011 Gent–Wevelgem,1.UWT,2011 UCI World Tour,Deinze,2011 Quick Step season,Belgium,road bicycle racing,159
2012 Gent–Wevelgem,1.UWT,2012 UCI World Tour,Deinze,Lampre-ISD 2012,Belgium,road bicycle racing,158
2011 Gent–Wevelgem,Gent–Wevelgem,2011 UCI World Tour,Deinze,2011 Quick Step season,Belgium,road bicycle racing,159
2016 Gent–Wevelgem,Gent–Wevelgem,2016 UCI World Tour,Deinze,Topsport Vlaanderen-Baloise 2016,Belgium,road bicycle racing,196
2017 Gent–Wevelgem,1.UWT,2017 UCI World Tour,Deinze,Bahrain-Merida 2017,Belgium,road bicycle racing,115
