col0,col1,col2,col3
UCI Santana Parque Shopping,UCI Cinemas Brazil,Brazil,2008-07-04
UCI Ribeirão Shopping,UCI Cinemas Brazil,Brazil,1998-04-20
UCI Park Shopping Canoas,UCI Cinemas Brazil,Brazil,2017-11-24
UCI Shopping Parangaba,UCI Cinemas Brazil,Brazil,2014-06-05
UCI Jardim Sul,UCI Cinemas Brazil,Brazil,1999-11-24
UCI Estação,UCI Cinemas Brazil,Brazil,1997-11-01
UCI Bosque Grão Pará,UCI Cinemas Brazil,Brazil,2015-12-16
UCI Anália Franco,UCI Cinemas Brazil,Brazil,2000-03-01
UCI Aeroclube,UCI Cinemas Brazil,Brazil,1999-06-24
Cinépolis Mangabeira,Cinépolis Brasil,Brazil,2015-12-17
Cinépolis Manaíra,Cinépolis Brasil,Brazil,2004-06-04
Cinépolis Rio Poty,Cinépolis Brasil,Brazil,2015-10-01
