col0,col1,col2,col3,col4,col5
2018 Trofeo Laigueglia,2017 Trofeo Laigueglia,Israel Cycling Academy 2018,42,2019 Trofeo Laigueglia,road bicycle racing
2018 Clásica de Almería,2017 Clásica de Almería,Direct Énergie 2018,129,Clásica de Almería 2019,road bicycle racing
2018 Kuurne–Brussels–Kuurne,2017 Kuurne–Brussels–Kuurne,Katusha-Alpecin 2018,91,2019 Kuurne–Brussels–Kuurne,road bicycle racing
2017 Gran Premio Bruno Beghelli,2016 Gran Premio Bruno Beghelli,Bahrain-Merida 2017,156,Gran Premio Bruno Beghelli 2018,road bicycle racing
2017 Giro dell'Emilia,2016 Giro dell'Emilia,Bahrain-Merida 2017,192,2018 Giro dell'Emilia,road bicycle racing
2017 Tour de l'Eurométropole,2016 Tour de l'Eurométropole,Aqua Blue Sport 2017,130,2018 Tour de l'Eurométropole,road bicycle racing
2019 Kuurne–Brussels–Kuurne,2018 Kuurne–Brussels–Kuurne,AG2R La Mondiale 2019,69,2020 Kuurne–Brussels–Kuurne,road bicycle racing
Clásica de Almería 2019,2018 Clásica de Almería,2019 Astana,46,2020 Clásica de Almería,road bicycle racing
2017 Gran Premio di Lugano,2016 Gran Premio di Lugano,UAE Team Emirates 2017,38,2018 Gran Premio di Lugano,road bicycle racing
2017 Brabantse Pijl,2016 Brabantse Pijl,Bahrain-Merida 2017,127,2018 Brabantse Pijl,road bicycle racing
2017 Scheldeprijs,2016 Scheldeprijs,Wanty-Groupe Gobert 2017,155,2018 Scheldeprijs,road bicycle racing
2017 Grand Prix de Denain,2016 Grand Prix de Denain,Sport Vlaanderen-Baloise 2017,140,2018 Grand Prix de Denain,cycle sport
