col0,col1,col2,col3,col4,col5,col6,col7
La Serena,Madrid,La Serena,28,UTC−04:00,La Serena,big city,53.65
Iquique,La Paz,Iquique,1,UTC−04:00,Iquique,big city,20.94
Coquimbo,San Juan,Coquimbo,15,UTC−04:00,Coquimbo,big city,53.3
Copiapó,Castelló de la Plana,Copiapó,383,UTC−04:00,Copiapó,big city,34.3
Valparaíso,San Francisco,Valparaíso,10,UTC−04:00,Valparaíso Region,city in Chile,47.98
La Serena,Madrid,La Serena,28,UTC−04:00,Coquimbo Region,city in Chile,53.65
Iquique,Miami,Iquique,1,UTC−04:00,Iquique Province,city in Chile,20.94
Valparaíso,San Francisco,Valparaíso,10,UTC−04:00,Valparaíso Region,big city,47.98
La Serena,Madrid,La Serena,28,UTC−04:00,Coquimbo Region,big city,53.65
Valdivia,Cluj-Napoca,Valdivia,5,UTC−03:00,Los Ríos Region,city in Chile,45.85
Arica,La Paz,Arica,2,UTC−04:00,Arica y Parinacota Region,city in Chile,43.51
Concepción,Bethlehem,Concepción,12,UTC−04:00,Biobío Region,city in Chile,42.58
Arica,La Paz,Arica,2,UTC−04:00,Arica y Parinacota Region,big city,43.51
