col0,col1,col2,col3
Geghard. on the wall of the sculpture church,Hakob Kojoyan,National Gallery of Armenia,24.5
To the sheep,Hakob Kojoyan,National Gallery of Armenia,25
The peasant family in Garni,Hakob Kojoyan,National Gallery of Armenia,23.5
Garni Villagers:,Hakob Kojoyan,National Gallery of Armenia,22.5
Plowing,Hakob Kojoyan,National Gallery of Armenia,8
Zhang River,Hakob Kojoyan,National Gallery of Armenia,12
David of Sassoon,Hakob Kojoyan,National Gallery of Armenia,47
Armenian stylization,Hakob Kojoyan,National Gallery of Armenia,14.4
Armenian moonshine,Hakob Kojoyan,National Gallery of Armenia,24
Cavalry,Hakob Kojoyan,National Gallery of Armenia,23.5
Sleeping Persianman,Hakob Kojoyan,National Gallery of Armenia,22
Kars,Hakob Kojoyan,National Gallery of Armenia,19.5
