col0,col1,col2,col3,col4
Maria column in Hostěradice,Hostěradice,plague column,cultural monument of the Czech Republic,Czech Republic
Mary's column,Ljubljana City Municipality,plague column,monument of national significance,Slovenia
Holy Trinity Column,Chomutov,plague column,cultural monument of the Czech Republic,Czech Republic
Holy Trinity column in Kadaň,Kadaň,plague column,cultural monument of the Czech Republic,Czech Republic
Plague column,Sveti Jurij v Slovenskih Goricah Municipality,plague column,monument of local significance,Slovenia
Holy Trinity Column in Hustopeče,Hustopeče,plague column,cultural monument of the Czech Republic,Czech Republic
Maria column,Nymburk,plague column,cultural monument of the Czech Republic,Czech Republic
Marian column,Bratislava,plague column,Cultural Heritage Monuments of Slovakia,Slovakia
Plague column in Kremnica,Kremnica,plague column,Cultural Heritage Monuments of Slovakia,Slovakia
Holy Trinity column in Brno,Brno-město,plague column,cultural monument of the Czech Republic,Czech Republic
Maria column,Vyškov-Město,plague column,cultural monument of the Czech Republic,Czech Republic
Holy Trinity column,Malá Strana,plague column,cultural monument of the Czech Republic,Czech Republic
"Plague Memorial, Maribor",Maribor City Municipality,plague column,monument of local significance,Slovenia
Pestsäule,Ismaning,plague column,architectural heritage monument in Bavaria,Germany
Maria column,Vyškov-Město,Maria column,cultural monument of the Czech Republic,Czech Republic
