col0,col1,col2,col3
Soras District,3462,district of Peru,1857-01-02
Vinchos District,3150,district of Peru,1857-01-02
Socos District,3400,district of Peru,1968-06-14
Sivia District,551,district of Peru,1992-11-06
Vilavila District,4300,district of Peru,1854-05-02
Ite,175,district of Peru,1961-06-12
Tarucachi,3050,district of Peru,1874-11-12
Sondorillo District,1888,district of Peru,1935-03-27
Tibillo District,2167,district of Peru,1953-01-16
Alto de la Alianza,620,district of Peru,1984-05-09
Santa Rosa,7,district of Peru,1962-02-06
Chaclacayo,647,district of Peru,1940-04-24
Tomas District,3540,district of Peru,1933-10-16
