col0,col1,col2,col3,col4,col5
Oregon,Oregon Legislative Assembly,-54,outline of Oregon,Baker County,Salem
Florida,Florida Legislature,-2,outline of Florida,Bradford County,Tallahassee
Arizona,Arizona State Legislature,-40,outline of Arizona,Greenlee County,Phoenix
Georgia,Georgia General Assembly,-17,outline of Georgia,Liberty County,Atlanta
Texas,Texas Legislature,-23,outline of Texas,Bexar County,Austin
Florida,Florida Legislature,-2,outline of Florida,Gilchrist County,Tallahassee
Connecticut,Connecticut General Assembly,-37,outline of Connecticut,Fairfield County,Hartford
Alabama,Alabama Legislature,-27,outline of Alabama,Henry County,Montgomery
New Hampshire,New Hampshire General Court,-50,outline of New Hampshire,Rockingham County,Concord
Maine,Maine Legislature,-50,outline of Maine,York County,Augusta
Hawaii,Hawaii State Legislature,12,outline of Hawaii,Maui County,Honolulu
Massachusetts,Massachusetts General Court,-40,outline of Massachusetts,Nantucket,Boston
Oregon,Oregon Legislative Assembly,-54,outline of Oregon,Deschutes County,Salem
