col0,col1,col2,col3
Dorthebjerg Windmill,Funen,Assens Municipality,smock mill
Havnbjerg Mill,Als,Sønderborg Municipality,smock mill
Dorf Windmill,Vendsyssel,Brønderslev Municipality,smock mill
Koßdorf Winmill,Koßdorf,Mühlberg/Elbe,smock mill
Amrum Mill,Amrum,Nebel,smock mill
Dybbøl Windmill,Southern Jutland,Sønderborg Municipality,smock mill
Højer Mølle,Southern Jutland,Tønder Municipality,museum
Jægerspris Mølle,Jægerspris,Frederikssund Municipality,museum
Dybbøl Windmill,Southern Jutland,Sønderborg Municipality,museum
Bornholms Valsemølle,Aakirkeby,Bornholm Regional Municipality,smock mill
