col0,col1,col2,col3,col4,col5
Baotou,prefecture-level city,1065,"Qingshan District, Baotou",Inner Mongolia,People's Republic of China
Hohhot,prefecture-level city,1065,Togtoh County,Inner Mongolia,People's Republic of China
Pingliang,prefecture-level city,1398,Zhuanglang County,Gansu,People's Republic of China
Jiuquan,prefecture-level city,1483,Suzhou District,Gansu,People's Republic of China
Tianshui,prefecture-level city,1171,Qinzhou District,Gansu,People's Republic of China
Baiyin,prefecture-level city,1698,Pingchuan District,Gansu,People's Republic of China
Yan'an,city with millions of inhabitants,975,Zhidan County,Shaanxi,People's Republic of China
Baoji,city with millions of inhabitants,570,Jintai District,Shaanxi,People's Republic of China
Lincang,city with millions of inhabitants,1517,Zhenkang County,Yunnan,People's Republic of China
Pu'er City,city with millions of inhabitants,1306,Jinggu Dai and Yi Autonomous County,Yunnan,People's Republic of China
Yan'an,big city,975,Zhidan County,Shaanxi,People's Republic of China
