col0,col1,col2,col3,col4
assassination of Malcolm X,United States of America,Malcolm X,1,shooting attack
assassination of Indira Gandhi,India,Indira Gandhi,1,shooting attack
assassination in Marseilles,France,Alexander I of Yugoslavia,6,shooting attack
assassination of Archeduke Franz Ferdinand of Austria,Bosnia and Herzegovina,Archduke Franz Ferdinand,2,shooting attack
murder of Jo Cox,United Kingdom,Jo Cox,1,stabbing attack
assassination of Sadi Carnot,France,Marie François Sadi Carnot,1,stabbing attack
assassination of Julius Caesar,ancient Rome,Julius Caesar,1,stabbing attack
assassination of Spencer Perceval,United Kingdom of Great Britain and Ireland,Spencer Perceval,1,assassination
assassination of Cánovas del Castillo,Spain,Antonio Cánovas del Castillo,1,assassination
assassination of Alexander II of Russia,Russian Empire,Alexander II of Russia,4,assassination
Attack against José Canalejas,Spain,José Canalejas,2,assassination
assassination of Julius Caesar,ancient Rome,Julius Caesar,1,assassination
assassination of Abraham Lincoln,United States of America,Abraham Lincoln,1,assassination
assassination of John F. Kennedy,United States of America,John F. Kennedy,1,assassination
assassination of Archeduke Franz Ferdinand of Austria,Bosnia and Herzegovina,Archduke Franz Ferdinand,2,assassination
