col0,col1,col2,col3,col4
Roman thermae in Alange,Spain,Bien de Interés Cultural,thermae,Alange
Għajn Tuffieħa Roman Baths,Malta,Class A,thermae,Mġarr
Baths of Nero,Italy,Italian national heritage,thermae,Pisa
Vestiges des thermes romains d'Amélie-les-Bains-Palalda,France,monument historique classé,thermae,Amélie-les-Bains-Palalda
Roman-Gaul Baths of Entrammes,France,monument historique classé,thermae,Entrammes
Thermes de Constantin,France,monument historique classé,thermae,Arles
Thermes Saint-Saloine de Saintes,France,monument historique classé,thermae,Saintes
Antonine baths,Tunisia,listed monument of Tunisia,thermae,Tunis Governorate
Thermes de Chassenon,France,registered historic monument,thermae,Chassenon
Thermes antiques de Faverges,France,monument historique classé,thermae,Faverges-Seythenex
