col0,col1,col2,col3,col4
Tushek TS 500,2440,supercar,Tushek&Spigel Supercars,4270
Tushek TS 600,2510,supercar,Tushek&Spigel Supercars,4420
Lamborghini Centenario,2700,supercar,Lamborghini,4924
Lykan HyperSport,2625,supercar,W Motors,4495
Exagon Furtive-eGT,2780,supercar,Exagon Engineering,4465
McLaren P1,2670,supercar,McLaren Automotive,4588
GTA Spano,2800,supercar,GTA Motor,4680
Saleen S7,2692,supercar,Saleen,4774
Lexus LFA,2605,supercar,Toyota,4505
Venturi Fétish,2600,supercar,Venturi Automobiles,3887
Rimac Concept One,2563,supercar,Rimac Automobili,4146
