col0,col1,col2,col3,col4
Badminton at the 2014 Commonwealth Games – Men's doubles,Badminton at the 2014 Commonwealth Games,Adrian Liu,Glasgow,men's doubles
1999 Badminton World Championships – Men's doubles,1999 Badminton World Championships,Ville Kinnunen,Copenhagen,men's doubles
2001 Badminton World Championships – Mixed Doubles,2001 Badminton World Championships,Anastasia Russkikh,Seville,mixed doubles
1995 Badminton World Championships – Mixed Doubles,1995 Badminton World Championships,Marlene Thomsen,Lausanne,mixed doubles
Badminton at the 1992 Summer Olympics – Men's doubles,Badminton at the 1992 Summer Olympics,Rudy Gunawan,Pavelló de la Mar Bella,men's doubles
2006 Badminton World Championships – Men's Doubles,2006 Badminton World Championships,Martin Lundgaard Hansen,Madrid,men's doubles
1999 Badminton World Championships – Men's doubles,1999 Badminton World Championships,Luis Lopezllera,Copenhagen,men's doubles
Badminton at the 2012 Summer Olympics – Men's singles,Badminton at the 2012 Summer Olympics,Yuhan Tan,Wembley Arena,men's singles
1989 Badminton World Championships – Men's Singles,1989 Badminton World Championships,Ardy Wiranata,Jakarta,men's singles
1993 Badminton World Championships – Men's Singles,1993 Badminton World Championships,Ardy Wiranata,Birmingham,men's singles
Badminton at the 2012 Summer Olympics – Men's singles,Badminton at the 2012 Summer Olympics,Yuhan Tan,London,men's singles
Badminton at the 1986 Asian Games – Men's team,Badminton at the 1986 Asian Games,China national badminton team,Seoul,men's team
