col0,col1,col2,col3,col4,col5,col6
1998 Brazilian Grand Prix,Brazil,72,auto racing,1998-03-29,Mika Häkkinen,Mika Häkkinen
2002 Brazilian Grand Prix,Brazil,71,auto racing,2002-03-31,Juan Pablo Montoya,Juan Pablo Montoya
1975 Brazilian Grand Prix,Brazil,40,auto racing,1975-01-26,Jean-Pierre Jarier,Jean-Pierre Jarier
1979 Brazilian Grand Prix,Brazil,40,auto racing,1979-02-04,Jacques Laffite,Jacques Laffite
1981 Brazilian Grand Prix,Brazil,62,auto racing,1981-03-29,Marc Surer,Nelson Piquet
2004 Brazilian Grand Prix,Brazil,71,auto racing,2004-10-24,Juan Pablo Montoya,Rubens Barrichello
2003 Brazilian Grand Prix,Brazil,54,auto racing,2003-04-06,Rubens Barrichello,Rubens Barrichello
1976 Brazilian Grand Prix,Brazil,40,auto racing,1976-01-25,Jean-Pierre Jarier,James Hunt
1977 Brazilian Grand Prix,Brazil,40,auto racing,1977-01-23,James Hunt,James Hunt
2017 Brazilian Grand Prix,Brazil,71,auto racing,2017-11-12,Max Verstappen,Valtteri Bottas
2008 Brazilian Grand Prix,Brazil,71,auto racing,2008-11-02,Felipe Massa,Felipe Massa
1996 Brazilian Grand Prix,Brazil,71,auto racing,1996-03-31,Damon Hill,Damon Hill
