col0,col1,col2,col3,col4,col5
The Amazing World of Gumball,6,children's television series,Cartoon Network,292,satire
Bob the Builder,19,children's television series,British Broadcasting Corporation,298,comedic TV series
Bubble Guppies,4,children's television series,Treehouse TV,80,comedic TV series
Fifi and the Flowertots,3,children's television series,Nick Jr.,121,comedic TV series
Pingu,6,children's television series,Schweizer Fernsehen,157,comedic TV series
Olsenbandens første kupp,1,children's television series,TV 2,24,Nordic Christmas calendar
Zeke's Pad,1,children's television series,Seven Network,26,comedic TV series
Aaahh!!! Real Monsters,4,children's television series,Nickelodeon,52,comedy horror
Chloe's Closet,2,children's television series,Channel 5,52,comedic TV series
Die Sendung mit der Maus,13,children's television series,Das Erste,2200,popular science
The Fairy Tale Tree,5,computer-animated television series,RTL Telekids,156,children's television series
Hilltop Hospital,2,clay animation film,ITV,52,drama
The Fairy Tale Tree,5,fictional tree,RTL Telekids,156,children's film
Animal Stories,4,television series,Disney Junior,52,anthology series
Jul i Svingen,1,television series,NRK1,24,Nordic Christmas calendar
