col0,col1,col2,col3,col4
Grigna,2410,sedimentary rock,Lombardy,massif
Aiguilles Rouges,2965,metamorphic rock,Haute-Savoie,massif
Mont Lozère,1699,granite,Lozère,massif
Morvan,684,metamorphic rock,Côte-d’Or,massif
Crater Highlands,3682,volcanic rock,Ngorongoro District,massif
Mount Hermon,2813.95,limestone,Rashaya District,massif
Julian Alps,2864,sedimentary rock,Slovenia,massif
Esjan,914,volcanic rock,Kjósarhreppur,massif
Diablerets,3210,sedimentary rock,canton of Valais,massif
Mount Kilimanjaro,5895,rhyolite,Kilimanjaro Region,massif
Dolomites,3343,sedimentary rock,Trentino-South Tyrol,massif
Vercors Plateau,2341,sedimentary rock,Isère,natural region of France
Chartreuse Mountains,2082,sedimentary rock,Isère,natural region of France
Mount Kilimanjaro,5895,rhyolite,Kilimanjaro Region,tourist attraction
Gavarres,532,limestone,province of Girona,protected area
