col0,col1,col2,col3
Fountain Beckenhof Garden,public art,Johann Baptist Babel,water well on public housing terrain
Iris-Fountain,public art,Paul Sieber,water well on public housing terrain
Dolphin Fountain,public art,anonymous,public water well
Amazonenbrunnen,public art,anonymous,public water well
Othmar-Schoeck-Foutain,public art,Peter Meister,public water well
Bänkelsänger Fountain,public art,Ernst Hebeisen,public water well
Brauer Fountain,public art,Emilio Stanzani,public water well
Fountain with three children,public art,Otto Münch,public water well
Waldmann fountain,public art,Eduard Zimmermann,public water well
Diana fountain,public art,Eduard Zimmermann,public water well
Fountain with Pigeon Sclupture,public art,Otto Münch,public water well
Fountain Kreuzplatz,public art,Walter Valentin Mettler,public water well
Hedwig fountain,public art,Gustav Siber,public water well
Fountain with Water Spouting Dog,public art,Luigi Zanini,public water well
