col0,col1,col2,col3,col4,col5
Arceus,gray,320,Pokémon universe,flying-type Pokémon,list of Pokémon introduced in Generation IV
Blaziken,red,52,Pokémon universe,fire-type Pokémon,list of Pokémon introduced in Generation III
Monferno,brown,22,Pokémon universe,fire-type Pokémon,list of Pokémon introduced in Generation IV
Arceus,gray,320,Pokémon universe,???-type Pokémon,list of Pokémon introduced in Generation IV
Pangoro,white,136,Pokémon universe,dark-type Pokémon,list of Pokémon introduced in Generation VI
Scrafty,red,30,Pokémon universe,dark-type Pokémon,Scraggy and Scrafty
Terrakion,gray,260,Pokémon universe,rock-type Pokémon,list of Pokémon introduced in Generation V
Gallade,white,52,Pokémon universe,psychic-type Pokémon,list of Pokémon introduced in Generation IV
Croagunk,blue,23,Pokémon universe,poison-type Pokémon,list of Pokémon introduced in Generation IV
Chesnaught,green,90,Pokémon universe,grass-type Pokémon,list of Pokémon introduced in Generation VI
Virizion,green,200,Pokémon universe,grass-type Pokémon,list of Pokémon introduced in Generation V
