col0,col1,col2,col3,col4,col5,col6
Grenchen,17140,Switzerland,Canton of Solothurn,Lebern District,Court,Swiss Heritage Site
Meilen,13999,Switzerland,canton of Zürich,Meilen District,Horgen,Swiss Heritage Site
Weinfelden,11534,Switzerland,Thurgau,Weinfelden District,Berg,Swiss Heritage Site
Interlaken,5592,Switzerland,canton of Bern,Interlaken-Oberhasli administrative district,Unterseen,Swiss Heritage Site
Meilen,13999,Switzerland,canton of Zürich,Meilen District,Uetikon am See,Swiss Heritage Site
Rorschach,9439,Switzerland,Canton of St. Gallen,Rorschach Constituency,Goldach,Swiss Heritage Site
Interlaken,5592,Switzerland,canton of Bern,Interlaken-Oberhasli administrative district,Ringgenberg,Swiss Heritage Site
Rorschach,9439,Switzerland,Canton of St. Gallen,Rorschach Constituency,Horn,Swiss Heritage Site
Weinfelden,11534,Switzerland,Thurgau,Weinfelden District,Kemmental,Swiss Heritage Site
Interlaken,5592,Switzerland,canton of Bern,Interlaken-Oberhasli administrative district,Matten bei Interlaken,Swiss Heritage Site
Weinfelden,11534,Switzerland,Thurgau,Weinfelden District,Bürglen,Swiss Heritage Site
Meilen,13999,Switzerland,canton of Zürich,Meilen District,Oberrieden,Swiss Heritage Site
Interlaken,5592,Switzerland,canton of Bern,Interlaken-Oberhasli administrative district,Därligen,Swiss Heritage Site
