col0,col1,col2,col3
monument to Jean Bourhis,airplane,France,granite
statue of Augustin Pyramus de Candolle,Augustin Pyramus de Candolle,Switzerland,cast iron
Doutor Luiz Lázaro Zamenhof,L. L. Zamenhof,Brazil,granite
Portrait of Lapérouse,"Jean-François de Galaup, comte de La Pérouse",France,marble
Portrait of Benedictus XIV,Benedict XIV,France,marble
Doutor Luiz Lázaro Zamenhof,L. L. Zamenhof,Brazil,bronze
monument to Jean Bourhis,Jean Bourhis,France,bronze
Bust of Clot-Bey,Antoine Clot,France,bronze
monument to Jean Bourhis,airplane,France,bronze
Nicolas Kitsikis' statue,Nicolas Kitsikis,Greece,bronze
bust Theodor Kocher by Hänny,Emil Theodor Kocher,Switzerland,stone
Doutor Luiz Lázaro Zamenhof,L. L. Zamenhof,Brazil,concrete
"Bust of Mikhail Lermontov, Saint Petersburg",Mikhail Lermontov,Russia,granite
Harutyun Shmavonyan monument,Harutyun Shmavonyan,Armenia,marble
