col0,col1,col2,col3,col4
fence in Suomujoki Skolt residence,Sodankylä,fence,Finland,building protected by Decree 480/85 in Finland
fence in Raja-Jooseppi residential field,Inari,fence,Finland,building protected by Decree 480/85 in Finland
Grille d'entrée du château de la Moussière,Bourg-en-Bresse,fence,France,registered historic monument
Arnhemsche Bank,Arnhem,fence,Netherlands,Rijksmonument
Rusthoven,Loppersum,fence,Netherlands,Rijksmonument
Hek Wall,Súdwest-Fryslân,fence,Netherlands,Rijksmonument
Kasteel Heeze,Heeze-Leende,fence,Netherlands,Rijksmonument
Wolvenplein Penitentiary,Utrecht,fence,Netherlands,Rijksmonument
Hek Wall,Súdwest-Fryslân,wall,Netherlands,Rijksmonument
Fence at Alamo Cement Company,San Antonio,sculpture,United States of America,place listed on the National Register of Historic Places
Ingenope,Meerssen,fence,Netherlands,Rijksmonument
