col0,col1,col2,col3
Porta Panagia,Pyli,Greece,"Pyli, Trikala"
Lappeenranta Orthodox Church,Lappeenranta,Finland,Fortress of Lappeenranta
All Saints Church,Mykolaiv,Ukraine,Mykolaiv Necropolis
Saint Mary Kondariotissa Church,Dio-Olympos Municipality,Greece,Kondariotissa
"Saint Peter Church, Kaymakchalan",Skočivir,North Macedonia,Kaimaktsalan
"Saint Petka Church, Melnik",Diocese of Nevrokop,Bulgaria,Melnik
"Archangels Church, Drama",Drama Municipality,Greece,Drama
"Saint Sophia Church, Drama",Drama Municipality,Greece,Drama
Likhni Church,Lykhny,Georgia,Abkhazia
Church of the Holy Trinity in Bansko,Bansko,Bulgaria,Bansko
Saint Nicholas church,Yevpatoria,Russia,Yevpatoria
Viinijärvi Orthodox Church,Liperi,Finland,Viinijärvi
