col0,col1,col2,col3,col4,col5,col6
2018 Israel Badminton Championships,2018 Israel Badminton Championships – Men's doubles,2018-01-01,Israel,badminton,2019 Israel Badminton Championships,WikiProject Badminton/tournament focus list
2017 Israel Badminton Championships,2017 Israel Badminton Championships – Men's doubles,2017-01-01,Israel,badminton,2018 Israel Badminton Championships,WikiProject Badminton/tournament focus list
2016 Israeli Badminton Championships,2016 Israel Badminton Championships – Men's doubles,2016-01-01,Israel,badminton,2017 Israel Badminton Championships,WikiProject Badminton/tournament focus list
2008 Israeli Badminton Championships,2008 Israel Badminton Championships – Men's doubles,2008-01-01,Israel,badminton,2009 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2007 Israeli Badminton Championships,2007 Israel Badminton Championships – Men's doubles,2007-01-01,Israel,badminton,2008 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2006 Israeli Badminton Championships,2006 Israel Badminton Championships – Men's doubles,2006-01-01,Israel,badminton,2007 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2005 Israeli Badminton Championships,2005 Israel Badminton Championships – Men's doubles,2005-01-01,Israel,badminton,2006 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2004 Israeli Badminton Championships,2004 Israel Badminton Championships – Men's doubles,2004-01-01,Israel,badminton,2005 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2003 Israeli Badminton Championships,2003 Israel Badminton Championships – Men's doubles,2003-01-01,Israel,badminton,2004 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2002 Israeli Badminton Championships,2002 Israel Badminton Championships – Men's doubles,2002-01-01,Israel,badminton,2003 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2001 Israeli Badminton Championships,2001 Israel Badminton Championships – Men's doubles,2001-01-01,Israel,badminton,2002 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
2000 Israeli Badminton Championships,2000 Israel Badminton Championships – Men's doubles,2000-01-01,Israel,badminton,2001 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
1999 Israeli Badminton Championships,1999 Israel Badminton Championships – Men's doubles,1999-01-01,Israel,badminton,2000 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
1998 Israeli Badminton Championships,1998 Israel Badminton Championships – Men's doubles,1998-01-01,Israel,badminton,1999 Israeli Badminton Championships,WikiProject Badminton/tournament focus list
