col0,col1,col2,col3
Kinchil Municipality,356,Kinchil,7187
Cuzamá Municipality,93,Cuzamá,5181
Mama Municipality,100,Mama,3210
Tixpéhual Municipality,68.98,Tixpéhual,5407
Pueblo Viejo,286.24,Ciudad Cuauhtémoc,57646
Gran Morelos Municipality,485,San Nicolás de Carretas,2466
Huitzuco de los Figueroa,1328,Huitzuco,37364
Cacalchén Municipality,101,Cacalchen,7224
Huejotitán Municipality,853,Huejotitán,952
Casas Grandes Municipality,3755,Casas Grandes,11432
Jiménez Municipality,10771,José Mariano Jiménez,42860
