col0,col1,col2,col3
React,JSX,JavaScript,MIT license
cwm,Cwm,C,ISC license
Wikibase,WikiBase,PHP,"GNU General Public License, version 2.0 or later"
srm,Secure delete,C,X11 license
Telegram,Telegram & Gazette,C++,proprietary license
Coccinella,Coccinella,Tool Command Language,GNU General Public License
GAMESS,GAMESS,C,GNU General Public License
Ceph,Cephfs,C++,"GNU Lesser General Public License, version 2.1"
XLogo,Xlogo,Java,GNU General Public License
Airtime,air-time,PHP,GNU General Public License
Open Library,Open Library Foundation,Python,"GNU Affero General Public License, version 3.0"
Direct Rendering Manager,digital rights management,C,MIT license
GeneWeb,GeneaWiki,OCaml,GNU General Public License
Elmer FEM solver,Elmer the Patchwork Elephant,C,GNU General Public License
