col0,col1,col2,col3,col4
Weymouth and Portland,41.7781,Weymouth,Louviers,Dorset
West Devon,1159.6608,Tavistock,Wesseling,Devon
Gravesham,99.02,Gravesend,Neumünster,Kent
Basingstoke and Deane,633.8172,Basingstoke,Euskirchen,Hampshire
Pendle,169.3801,Nelson,Creil,Lancashire
West Lancashire,346.7843,Ormskirk,Erkrath,Lancashire
Pendle,169.3801,Nelson,Marl,Lancashire
Oadby and Wigston,23.5261,Wigston Magna,Norderstedt,Leicestershire
Gedling,119.9816,Arnold,Vandœuvre-lès-Nancy,Nottinghamshire
Broxtowe,80.0989,Beeston,Gütersloh,Nottinghamshire
Castle Point,45.0704,Thundersley,Romainville,Essex
Medway,193.5406,Chatham,Cádiz,Kent
Elmbridge,95.0523,Esher,Rueil-Malmaison,Surrey
Epsom and Ewell,34.0794,Epsom,Chantilly,Surrey
Spelthorne,44.888,Staines-upon-Thames,Melun,Surrey
