col0,col1,col2,col3,col4,col5
Yamanashi Prefecture,Japan,prefecture of Japan,Kōfu,4465.38,UTC+09:00
Niigata Prefecture,Japan,prefecture of Japan,Niigata,12582.47,UTC+09:00
Shiga Prefecture,Japan,prefecture of Japan,Ōtsu,4017.36,UTC+09:00
Shizuoka Prefecture,Japan,prefecture of Japan,Shizuoka,7779.63,UTC+09:00
Wakayama Prefecture,Japan,prefecture of Japan,Wakayama,4725.67,UTC+09:00
Nara Prefecture,Japan,prefecture of Japan,Nara,3691.09,UTC+09:00
Ishikawa Prefecture,Japan,prefecture of Japan,Kanazawa,4185.22,UTC+09:00
Gifu Prefecture,Japan,prefecture of Japan,Gifu,10621.17,UTC+09:00
Kumamoto Prefecture,Japan,prefecture of Japan,Kumamoto,7404.14,UTC+09:00
Hyōgo Prefecture,Japan,prefecture of Japan,Kōbe,8400.96,UTC+09:00
Mie Prefecture,Japan,prefecture of Japan,Tsu,5777.22,UTC+09:00
Saitama Prefecture,Japan,prefecture of Japan,Saitama,3798.08,UTC+09:00
Nagano Prefecture,Japan,prefecture of Japan,Nagano,13585.22,UTC+09:00
Kanagawa Prefecture,Japan,prefecture of Japan,Yokohama,2416.04,UTC+09:00
Yamaguchi Prefecture,Japan,prefecture of Japan,Yamaguchi,6110.94,UTC+09:00
