col0,col1,col2,col3
Burnett County,United States of America,6.6,Wisconsin
Lincoln County,United States of America,3.1,Wisconsin
Buffalo County,United States of America,5.3,Wisconsin
Douglas County,United States of America,12,Wisconsin
Ashland County,United States of America,54,Wisconsin
Calumet County,United States of America,20,Wisconsin
Trempealeau County,United States of America,1.2,Wisconsin
Dunn County,United States of America,1.6,Wisconsin
Barron County,United States of America,3,Wisconsin
Fond du Lac County,United States of America,6,Wisconsin
Crawford County,United States of America,4.8,Wisconsin
Brown County,United States of America,14,Wisconsin
Columbia County,United States of America,3.8,Wisconsin
Door County,United States of America,80,Wisconsin
