col0,col1,col2,col3
Chinatown,United States of America,neighborhood,Honolulu
Chinatown,Canada,neighborhood,Calgary
Chinatown,United States of America,neighborhood,Flushing
Chinatown,United States of America,neighborhood,Brooklyn
Asian Pacific Thematic Historic District,United States of America,neighborhood,San Diego
Asia District,United States of America,neighborhood,Oklahoma City
Chinatown,Canada,neighborhood,Ottawa
Chinatown,United States of America,neighborhood,"Washington, D.C."
Millionka,Russian Empire,neighborhood,Vladivostok
Chinatown,Italy,neighborhood,Milan
