col0,col1,col2,col3
Jardins de Vil·la Cecília,garden,Spain,1.2
Japan inspired garden in Roihuvuori,garden,Finland,9238
Beijing Daguan Yuan,garden,People's Republic of China,130000
Classens Have,garden,Denmark,1
Jardim de São Lázaro,garden,Portugal,0.67
Rotunda da Boavista garden,garden,Portugal,3.14
Jardim de São Lázaro,cultural heritage,Portugal,0.67
Beijing Daguan Yuan,urban park,People's Republic of China,130000
Liberty Garden,garden,Algeria,3
Suzhou Museum of Education,garden,People's Republic of China,3590
Dalma garden,garden,Armenia,530
Suzhou Museum of Education,museum,People's Republic of China,3590
Shamrock Garden,garden,France,2
Japanese garden of Fortaleza,garden,Brazil,1900
