col0,col1,col2,col3
Church of Saint Louis of France,Category:Interior of the Iglesia de San Luis de los Franceses (Sevilla),1699-01-01,Catholic Church
Iglesia museo de San Antolín de Tordesillas,Category:Interior of the Museo de San Antolín (Tordesillas),1969-01-01,Christianity
Royal Convent of La Encarnación,"Category:Interior of the Royal Monastery of La Encarnación, Madrid",1616-01-01,Catholicism
Catedral de Mondoñedo,Category:Interior of the Mondoñedo Cathedral,1219-01-01,Catholicism
Cathedral of La Laguna,Category:Interior of the La Laguna Cathedral,1904-01-01,Catholicism
Iglesia de la Concepción,Category:Interior of the Immaculate Conception Church (San Cristóbal de La Laguna),1511-01-01,Catholicism
Catedral de Santa María de la Asunción de Coria,Category:Interior of the Coria Cathedral,1401-01-01,Catholic Church
Iglesia de Santa María,"Category:Interior of the Church of Santa María, Becerril de Campos",1200-01-01,Catholic Church
Castelló Cathedral,Category:Interior of the Con-cathedral of Castellón,1999-01-01,Catholicism
Cáceres Cathedral,Category:Interior of the Co-cathedral of Cáceres,1300-01-01,Catholicism
