col0,col1,col2,col3,col4
Stuttgart Central Station,DB Station&Service,category 1 railway station,18,Mannheim–Stuttgart high-speed railway
Rostock Central Station,Deutsche Bahn,category 2 railway station,11,Stralsund–Rostock railway
Nuremberg Central Station,DB Station&Service,category 1 railway station,21,Nuremberg–Würzburg railway
Mainz Central Station,Deutsche Bahn,category 2 railway station,9,Main Railway
Augsburg Central Station,DB Station&Service,category 2 railway station,12,Nuremberg–Augsburg railway
Nuremberg Central Station,DB Station&Service,category 1 railway station,21,Nuremberg–Cheb railway
Hanover Central Station,Metronom Eisenbahngesellschaft,category 1 railway station,12,Hanoverian Southern Railway
Nuremberg Central Station,DB Station&Service,category 1 railway station,21,Nuremberg–Bamberg railway
Karlsruhe Central Station,DB Station&Service,category 1 railway station,16,Rhine Railway
Bremen main station,DB Regio,category 2 railway station,9,Wanne-Eickel–Hamburg railway
