col0,col1,col2,col3,col4
Elis,West Greece Region,Nordisk familjebok,ancient city,Greece
Feodosiya,Feodosiya City Council,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,city/town,Russia
Salamis,Famagusta District,Brockhaus and Efron Encyclopedic Dictionary,archaeological site,Republic of Cyprus
Sicyon,Corinthia Prefecture,Brockhaus and Efron Encyclopedic Dictionary,archaeological site,Greece
Cumae,Bacoli,Brockhaus and Efron Encyclopedic Dictionary,archaeological site,Italy
Miletus,Balat,Brockhaus and Efron Encyclopedic Dictionary,archaeological site,Turkey
Sicyon,Corinthia Prefecture,Brockhaus and Efron Encyclopedic Dictionary,human settlement,Greece
Salamis,Famagusta District,Brockhaus and Efron Encyclopedic Dictionary,polis,Republic of Cyprus
Sicyon,Corinthia Prefecture,Brockhaus and Efron Encyclopedic Dictionary,polis,Greece
Cumae,Bacoli,Brockhaus and Efron Encyclopedic Dictionary,polis,Italy
Elis,West Greece Region,Nordisk familjebok,polis,Greece
Miletus,Balat,Brockhaus and Efron Encyclopedic Dictionary,polis,Turkey
Cumae,Bacoli,Brockhaus and Efron Encyclopedic Dictionary,city,Italy
Metapontum,Bernalda,"Brockhaus and Efron Encyclopedic Dictionary. Volume XIX, 1896",Greek colony,Italy
ancient Syracuse,Sicily,Brockhaus and Efron Encyclopedic Dictionary,ancient city,Italy
