col0,col1,col2,col3,col4,col5
Hohe Torscharte,Hochkönig,Austria,col,Werfen,2293
Auerhahn,Thuringian Forest,Germany,col,Ilmenau,716
Heuberghaus,Thuringian Forest,Germany,col,Floh-Seligenthal,688.6
Kalte Herberge,Thuringian Forest,Germany,col,Suhl,832
Auerhahn,Thuringian Forest,Germany,inn,Ilmenau,716
Heuberghaus,Thuringian Forest,Germany,inn,Floh-Seligenthal,688.6
Haupenscharte,Zillertal Alps,Italy,col,Pfitsch,2679
Frankbachjoch,Zillertal Alps,Italy,col,Ahrntal,2760
Floitenjoch,Zillertal Alps,Italy,col,Ahrntal,3027
Griesscharte,Zillertal Alps,Italy,col,Pfitsch,2810
Löfflerscharte,Zillertal Alps,Austria,col,Mayrhofen,2928
Jägerscharte,Rieserferner Group,Austria,col,Sankt Jakob in Defereggen,2860
Welitzscharte,Venediger Group,Austria,col,Sankt Jakob in Defereggen,3181
Reischbergscharte,Zillertal Alps,Austria,col,Finkenberg,3007
