col0,col1,col2,col3,col4,col5,col6
Scizor,red,Pokémon universe,Scyther and Scizor,180,118,bug-type Pokémon
Shieldon,gray,Pokémon universe,list of Pokémon introduced in Generation IV,50,57,rock-type Pokémon
Probopass,gray,Pokémon universe,list of Pokémon introduced in Generation IV,140,340,rock-type Pokémon
Solgaleo,white,Pokémon universe,list of Pokémon introduced in Generation VII,340,230,psychic-type Pokémon
Excadrill,gray,Pokémon universe,list of Pokémon introduced in Generation V,70,404,ground-type Pokémon
Togedemaru,gray,Pokémon universe,list of Pokémon introduced in Generation VII,30,33,electric-type Pokémon
Magnezone,gray,Pokémon universe,list of Pokémon introduced in Generation IV,120,180,electric-type Pokémon
Magnemite,gray,Pokémon universe,list of Pokémon in Pokémon Ranger,30,6,electric-type Pokémon
Ferrothorn,gray,Pokémon universe,list of Pokémon introduced in Generation V,100,110,grass-type Pokémon
Heatran,brown,Pokémon universe,list of Pokémon introduced in Generation IV,170,430,fire-type Pokémon
Arceus,gray,Pokémon universe,list of Pokémon introduced in Generation IV,320,320,fairy-type Pokémon
